Local Date,Local Time,Close,Net,%Chg,Open,Low,High
08-Nov-2023,10:45,"7,984.32",+8.29,+0.10%,"7,975.50","7,973.41","7,986.75"
08-Nov-2023,10:40,"7,976.03",-1.28,-0.02%,"7,977.79","7,971.95","7,985.35"
08-Nov-2023,10:35,"7,977.31",+2.30,+0.03%,"7,976.47","7,974.40","7,983.36"
08-Nov-2023,10:30,"7,975.01",-6.24,-0.08%,"7,980.80","7,973.02","7,981.20"
08-Nov-2023,10:25,"7,981.25",-8.52,-0.11%,"7,991.17","7,973.92","7,991.17"
08-Nov-2023,10:20,"7,989.77",-1.91,-0.02%,"7,990.27","7,984.63","7,990.66"
08-Nov-2023,10:15,"7,991.68",-7.56,-0.09%,"7,999.39","7,991.68","8,002.00"
08-Nov-2023,10:10,"7,999.24",+17.71,+0.22%,"7,982.84","7,981.54","8,000.04"
08-Nov-2023,10:05,"7,981.53",-21.41,-0.27%,"8,002.37","7,980.80","8,002.37"
08-Nov-2023,10:00,"8,002.94",-11.95,-0.15%,"8,014.71","8,000.64","8,016.48"
08-Nov-2023,09:55,"8,014.89",+4.16,+0.05%,"8,007.24","8,004.62","8,017.81"
08-Nov-2023,09:50,"8,010.73",+11.65,+0.15%,"7,997.44","7,997.44","8,011.65"
08-Nov-2023,09:45,"7,999.08",-13.49,-0.17%,"8,012.91","7,996.14","8,012.91"
08-Nov-2023,09:40,"8,012.57",-0.69,-0.01%,"8,015.78","8,000.95","8,015.80"
08-Nov-2023,09:35,"8,013.26",+50.70,+0.64%,"7,962.56","7,962.56","8,013.26"
07-Nov-2023,16:05,"7,962.56",-2.37,-0.03%,"7,963.85","7,962.56","7,963.85"
07-Nov-2023,16:00,"7,964.93",+3.54,+0.04%,"7,956.67","7,952.42","7,964.93"
07-Nov-2023,15:55,"7,961.39",-13.38,-0.17%,"7,975.36","7,961.39","7,975.36"
07-Nov-2023,15:50,"7,974.77",-7.14,-0.09%,"7,981.65","7,973.50","7,982.85"
07-Nov-2023,15:45,"7,981.91",-1.20,-0.02%,"7,984.18","7,981.08","7,984.63"
07-Nov-2023,15:40,"7,983.11",+3.94,+0.05%,"7,978.82","7,977.32","7,983.11"
07-Nov-2023,15:35,"7,979.17",+1.27,+0.02%,"7,977.69","7,976.76","7,980.35"
07-Nov-2023,15:30,"7,977.90",-1.37,-0.02%,"7,979.84","7,976.52","7,979.84"
07-Nov-2023,15:25,"7,979.27",+4.99,+0.06%,"7,974.17","7,970.53","7,979.56"
07-Nov-2023,15:20,"7,974.28",+0.39,+0.00%,"7,973.90","7,969.87","7,975.70"
07-Nov-2023,15:15,"7,973.89",+2.48,+0.03%,"7,970.64","7,969.45","7,975.15"
07-Nov-2023,15:10,"7,971.41",+1.47,+0.02%,"7,969.83","7,966.92","7,972.14"
07-Nov-2023,15:05,"7,969.94",-5.09,-0.06%,"7,975.47","7,969.94","7,978.56"
07-Nov-2023,15:00,"7,975.03",+1.46,+0.02%,"7,973.63","7,973.63","7,976.81"
07-Nov-2023,14:55,"7,973.57",-2.58,-0.03%,"7,975.31","7,971.35","7,976.50"
07-Nov-2023,14:50,"7,976.15",-0.01,-0.00%,"7,977.66","7,974.01","7,981.47"
07-Nov-2023,14:45,"7,976.16",-11.30,-0.14%,"7,986.97","7,973.97","7,986.97"
07-Nov-2023,14:40,"7,987.46",-3.07,-0.04%,"7,990.24","7,986.49","7,991.41"
07-Nov-2023,14:35,"7,990.53",+3.51,+0.04%,"7,986.43","7,986.43","7,991.30"
07-Nov-2023,14:30,"7,987.02",-1.22,-0.02%,"7,987.78","7,983.42","7,987.78"
07-Nov-2023,14:25,"7,988.24",+3.03,+0.04%,"7,986.80","7,985.34","7,988.35"
07-Nov-2023,14:20,"7,985.21",+2.48,+0.03%,"7,983.37","7,983.37","7,987.74"
07-Nov-2023,14:15,"7,982.73",-2.39,-0.03%,"7,986.54","7,982.64","7,987.45"
07-Nov-2023,14:10,"7,985.12",-4.47,-0.06%,"7,988.72","7,981.83","7,988.72"
07-Nov-2023,14:05,"7,989.59",+2.16,+0.03%,"7,986.35","7,986.35","7,990.10"
07-Nov-2023,14:00,"7,987.43",+1.61,+0.02%,"7,983.60","7,981.03","7,987.46"
07-Nov-2023,13:55,"7,985.82",+1.54,+0.02%,"7,985.06","7,983.94","7,987.61"
07-Nov-2023,13:50,"7,984.28",+4.15,+0.05%,"7,979.32","7,979.32","7,985.29"
07-Nov-2023,13:45,"7,980.13",-3.53,-0.04%,"7,984.33","7,977.57","7,984.33"
07-Nov-2023,13:40,"7,983.66",+1.31,+0.02%,"7,982.61","7,980.75","7,984.10"
07-Nov-2023,13:35,"7,982.35",+2.87,+0.04%,"7,978.71","7,978.71","7,985.31"
07-Nov-2023,13:30,"7,979.48",-3.69,-0.05%,"7,982.17","7,979.10","7,982.35"
07-Nov-2023,13:25,"7,983.17",+5.04,+0.06%,"7,979.86","7,975.52","7,983.17"
07-Nov-2023,13:20,"7,978.13",+0.02,+0.00%,"7,976.97","7,976.77","7,980.56"
07-Nov-2023,13:15,"7,978.11",+1.23,+0.02%,"7,975.83","7,975.79","7,980.11"
07-Nov-2023,13:10,"7,976.88",+5.37,+0.07%,"7,970.20","7,970.20","7,976.88"
07-Nov-2023,13:05,"7,971.51",+5.65,+0.07%,"7,965.99","7,963.40","7,971.92"
07-Nov-2023,13:00,"7,965.86",+7.64,+0.10%,"7,960.35","7,958.40","7,966.61"
07-Nov-2023,12:55,"7,958.22",-1.76,-0.02%,"7,959.28","7,957.51","7,963.13"
07-Nov-2023,12:50,"7,959.98",-2.70,-0.03%,"7,962.98","7,958.84","7,967.59"
07-Nov-2023,12:45,"7,962.68",-0.12,-0.00%,"7,962.80","7,959.40","7,962.80"
07-Nov-2023,12:40,"7,962.80",+8.88,+0.11%,"7,953.91","7,953.91","7,963.98"
07-Nov-2023,12:35,"7,953.92",+2.49,+0.03%,"7,951.08","7,944.31","7,956.88"
07-Nov-2023,12:30,"7,951.43",-3.30,-0.04%,"7,953.38","7,950.06","7,957.25"
07-Nov-2023,12:25,"7,954.73",+4.02,+0.05%,"7,951.48","7,950.64","7,957.29"
07-Nov-2023,12:20,"7,950.71",-3.29,-0.04%,"7,956.03","7,944.61","7,956.03"
07-Nov-2023,12:15,"7,954.00",-1.29,-0.02%,"7,956.37","7,953.70","7,956.37"
07-Nov-2023,12:10,"7,955.29",+3.13,+0.04%,"7,952.12","7,949.84","7,956.63"
07-Nov-2023,12:05,"7,952.16",-13.92,-0.17%,"7,965.75","7,952.16","7,965.75"
07-Nov-2023,12:00,"7,966.08",+2.49,+0.03%,"7,963.37","7,962.65","7,969.26"
07-Nov-2023,11:55,"7,963.59",+2.22,+0.03%,"7,960.22","7,959.27","7,964.39"
07-Nov-2023,11:50,"7,961.37",-11.13,-0.14%,"7,971.08","7,957.38","7,971.78"
07-Nov-2023,11:45,"7,972.50",-3.48,-0.04%,"7,975.67","7,972.50","7,978.23"
07-Nov-2023,11:40,"7,975.98",-1.81,-0.02%,"7,976.80","7,972.82","7,977.58"
07-Nov-2023,11:35,"7,977.79",+5.33,+0.07%,"7,972.33","7,966.83","7,977.79"
07-Nov-2023,11:30,"7,972.46",+4.87,+0.06%,"7,968.94","7,968.94","7,974.04"
07-Nov-2023,11:25,"7,967.59",+0.95,+0.01%,"7,966.33","7,966.33","7,971.48"
07-Nov-2023,11:20,"7,966.64",-5.65,-0.07%,"7,972.28","7,965.81","7,972.28"
07-Nov-2023,11:15,"7,972.29",+0.88,+0.01%,"7,970.36","7,967.93","7,974.92"
07-Nov-2023,11:10,"7,971.41",+1.97,+0.02%,"7,968.07","7,968.07","7,975.45"
07-Nov-2023,11:05,"7,969.44",-2.62,-0.03%,"7,971.97","7,963.32","7,972.04"
07-Nov-2023,11:00,"7,972.06",+2.85,+0.04%,"7,970.16","7,968.55","7,976.11"
07-Nov-2023,10:55,"7,969.21",+9.36,+0.12%,"7,961.42","7,961.42","7,969.21"
07-Nov-2023,10:50,"7,959.85",+7.04,+0.09%,"7,952.39","7,951.68","7,960.19"
07-Nov-2023,10:45,"7,952.81",+4.57,+0.06%,"7,948.45","7,946.68","7,953.13"
07-Nov-2023,10:40,"7,948.24",-1.78,-0.02%,"7,948.00","7,944.81","7,950.56"
07-Nov-2023,10:35,"7,950.02",+9.97,+0.13%,"7,940.78","7,940.78","7,950.02"
07-Nov-2023,10:30,"7,940.05",+11.78,+0.15%,"7,929.99","7,928.23","7,940.05"
07-Nov-2023,10:25,"7,928.27",+2.57,+0.03%,"7,925.99","7,921.89","7,930.86"
07-Nov-2023,10:20,"7,925.70",+9.22,+0.12%,"7,916.38","7,909.92","7,925.70"
07-Nov-2023,10:15,"7,916.48",+4.51,+0.06%,"7,912.73","7,909.36","7,917.69"
07-Nov-2023,10:10,"7,911.97",-12.21,-0.15%,"7,923.94","7,911.47","7,923.94"
07-Nov-2023,10:05,"7,924.18",+9.48,+0.12%,"7,915.86","7,915.86","7,927.72"
07-Nov-2023,10:00,"7,914.70",+10.98,+0.14%,"7,905.20","7,905.20","7,920.46"
07-Nov-2023,09:55,"7,903.72",+10.42,+0.13%,"7,892.64","7,892.59","7,904.24"
07-Nov-2023,09:50,"7,893.30",-7.58,-0.10%,"7,898.35","7,882.79","7,898.35"
07-Nov-2023,09:45,"7,900.88",+9.89,+0.13%,"7,892.39","7,892.39","7,905.52"
07-Nov-2023,09:40,"7,890.99",+5.54,+0.07%,"7,884.74","7,884.74","7,891.48"
07-Nov-2023,09:35,"7,885.45",+5.89,+0.07%,"7,879.56","7,879.56","7,912.28"
06-Nov-2023,16:05,"7,879.56",-0.33,-0.00%,"7,880.95","7,879.56","7,880.95"
06-Nov-2023,16:00,"7,879.89",+12.85,+0.16%,"7,867.78","7,867.78","7,879.89"
06-Nov-2023,15:55,"7,867.04",+8.93,+0.11%,"7,860.36","7,860.36","7,868.13"
06-Nov-2023,15:50,"7,858.11",-4.36,-0.06%,"7,859.56","7,855.77","7,860.68"
06-Nov-2023,15:45,"7,862.47",+1.50,+0.02%,"7,862.90","7,857.00","7,864.06"
06-Nov-2023,15:40,"7,860.97",-5.26,-0.07%,"7,865.71","7,860.97","7,865.93"
06-Nov-2023,15:35,"7,866.23",+1.02,+0.01%,"7,865.38","7,863.52","7,868.11"
06-Nov-2023,15:30,"7,865.21",+2.40,+0.03%,"7,864.38","7,861.34","7,866.02"
06-Nov-2023,15:25,"7,862.81",-4.01,-0.05%,"7,866.27","7,860.90","7,866.27"
06-Nov-2023,15:20,"7,866.82",+0.54,+0.01%,"7,865.14","7,863.98","7,866.86"
06-Nov-2023,15:15,"7,866.28",+4.44,+0.06%,"7,861.48","7,861.48","7,867.61"
06-Nov-2023,15:10,"7,861.84",-1.70,-0.02%,"7,863.43","7,858.90","7,864.21"
06-Nov-2023,15:05,"7,863.54",-2.30,-0.03%,"7,865.93","7,861.77","7,869.01"
06-Nov-2023,15:00,"7,865.84",+0.96,+0.01%,"7,864.78","7,864.11","7,867.44"
06-Nov-2023,14:55,"7,864.88",+6.12,+0.08%,"7,857.39","7,857.39","7,865.44"
06-Nov-2023,14:50,"7,858.76",-0.03,-0.00%,"7,858.22","7,856.12","7,861.86"
06-Nov-2023,14:45,"7,858.79",+8.65,+0.11%,"7,849.37","7,847.54","7,861.05"
06-Nov-2023,14:40,"7,850.14",+0.63,+0.01%,"7,849.62","7,848.40","7,850.79"
06-Nov-2023,14:35,"7,849.51",+4.13,+0.05%,"7,846.26","7,844.61","7,850.83"
06-Nov-2023,14:30,"7,845.38",+0.21,+0.00%,"7,844.08","7,841.73","7,847.36"
06-Nov-2023,14:25,"7,845.17",+0.84,+0.01%,"7,844.18","7,842.63","7,846.08"
06-Nov-2023,14:20,"7,844.33",+11.64,+0.15%,"7,832.54","7,832.54","7,844.33"
06-Nov-2023,14:15,"7,832.69",-0.08,-0.00%,"7,834.39","7,830.26","7,838.81"
06-Nov-2023,14:10,"7,832.77",-8.43,-0.11%,"7,843.68","7,832.77","7,843.68"
06-Nov-2023,14:05,"7,841.20",-3.71,-0.05%,"7,844.65","7,839.08","7,846.36"
06-Nov-2023,14:00,"7,844.91",+4.27,+0.05%,"7,839.55","7,835.68","7,844.91"
06-Nov-2023,13:55,"7,840.64",+3.86,+0.05%,"7,836.58","7,835.64","7,841.62"
06-Nov-2023,13:50,"7,836.78",-3.48,-0.04%,"7,840.36","7,832.89","7,840.85"
06-Nov-2023,13:45,"7,840.26",+1.07,+0.01%,"7,840.39","7,837.33","7,841.49"
06-Nov-2023,13:40,"7,839.19",+9.09,+0.12%,"7,830.01","7,829.53","7,840.60"
06-Nov-2023,13:35,"7,830.10",+4.44,+0.06%,"7,825.43","7,822.64","7,830.10"
06-Nov-2023,13:30,"7,825.66",+1.16,+0.01%,"7,824.59","7,821.44","7,825.66"
06-Nov-2023,13:25,"7,824.50",+0.49,+0.01%,"7,823.23","7,815.33","7,824.50"
06-Nov-2023,13:20,"7,824.01",-9.23,-0.12%,"7,835.83","7,823.95","7,838.80"
06-Nov-2023,13:15,"7,833.24",-5.61,-0.07%,"7,838.50","7,833.24","7,839.61"
06-Nov-2023,13:10,"7,838.85",-5.96,-0.08%,"7,846.06","7,838.85","7,847.74"
06-Nov-2023,13:05,"7,844.81",-7.90,-0.10%,"7,854.08","7,842.75","7,854.08"
06-Nov-2023,13:00,"7,852.71",+4.55,+0.06%,"7,847.69","7,847.69","7,853.30"
06-Nov-2023,12:55,"7,848.16",-0.37,-0.00%,"7,848.64","7,842.45","7,848.64"
06-Nov-2023,12:50,"7,848.53",-4.64,-0.06%,"7,852.59","7,847.08","7,853.05"
06-Nov-2023,12:45,"7,853.17",-1.70,-0.02%,"7,855.18","7,852.31","7,856.31"
06-Nov-2023,12:40,"7,854.87",-4.44,-0.06%,"7,855.45","7,853.66","7,856.93"
06-Nov-2023,12:35,"7,859.31",+4.19,+0.05%,"7,857.11","7,855.85","7,860.18"
06-Nov-2023,12:30,"7,855.12",+3.47,+0.04%,"7,852.50","7,849.78","7,855.81"
06-Nov-2023,12:25,"7,851.65",-0.11,-0.00%,"7,851.44","7,848.96","7,854.09"
06-Nov-2023,12:20,"7,851.76",-4.41,-0.06%,"7,857.46","7,851.60","7,858.73"
06-Nov-2023,12:15,"7,856.17",-4.79,-0.06%,"7,861.83","7,856.10","7,863.34"
06-Nov-2023,12:10,"7,860.96",-1.39,-0.02%,"7,863.47","7,858.70","7,864.69"
06-Nov-2023,12:05,"7,862.35",-10.95,-0.14%,"7,871.61","7,862.10","7,871.61"
06-Nov-2023,12:00,"7,873.30",+5.07,+0.06%,"7,868.32","7,866.55","7,873.30"
06-Nov-2023,11:55,"7,868.23",+9.79,+0.12%,"7,859.06","7,859.06","7,869.14"
06-Nov-2023,11:50,"7,858.44",-5.13,-0.07%,"7,863.18","7,856.57","7,865.34"
06-Nov-2023,11:45,"7,863.57",-0.65,-0.01%,"7,864.08","7,862.00","7,866.61"
06-Nov-2023,11:40,"7,864.22",-4.82,-0.06%,"7,868.93","7,864.22","7,870.55"
06-Nov-2023,11:35,"7,869.04",-0.04,-0.00%,"7,867.65","7,865.94","7,870.20"
06-Nov-2023,11:30,"7,869.08",-1.75,-0.02%,"7,871.19","7,869.08","7,874.41"
06-Nov-2023,11:25,"7,870.83",-5.16,-0.07%,"7,877.20","7,868.51","7,879.63"
06-Nov-2023,11:20,"7,875.99",+2.72,+0.03%,"7,874.94","7,872.97","7,876.57"
06-Nov-2023,11:15,"7,873.27",-3.62,-0.05%,"7,876.94","7,868.64","7,876.94"
06-Nov-2023,11:10,"7,876.89",+8.06,+0.10%,"7,869.65","7,869.41","7,877.24"
06-Nov-2023,11:05,"7,868.83",+3.59,+0.05%,"7,864.52","7,862.65","7,869.40"
06-Nov-2023,11:00,"7,865.24",+0.40,+0.01%,"7,864.16","7,863.03","7,868.59"
06-Nov-2023,10:55,"7,864.84",+8.33,+0.11%,"7,855.42","7,855.42","7,869.15"
06-Nov-2023,10:50,"7,856.51",-12.40,-0.16%,"7,867.66","7,851.86","7,867.66"
06-Nov-2023,10:45,"7,868.91",+3.22,+0.04%,"7,867.82","7,867.82","7,875.45"
06-Nov-2023,10:40,"7,865.69",+12.35,+0.16%,"7,853.82","7,852.19","7,865.69"
06-Nov-2023,10:35,"7,853.34",+1.38,+0.02%,"7,851.65","7,850.44","7,860.69"
06-Nov-2023,10:30,"7,851.96",+0.65,+0.01%,"7,849.42","7,848.27","7,854.60"
06-Nov-2023,10:25,"7,851.31",-0.51,-0.01%,"7,851.27","7,851.27","7,862.47"
06-Nov-2023,10:20,"7,851.82",+11.63,+0.15%,"7,840.89","7,840.89","7,855.25"
06-Nov-2023,10:15,"7,840.19",-19.53,-0.25%,"7,858.29","7,840.19","7,858.29"
06-Nov-2023,10:10,"7,859.72",+10.17,+0.13%,"7,851.25","7,850.83","7,860.23"
06-Nov-2023,10:05,"7,849.55",-9.25,-0.12%,"7,860.52","7,844.57","7,866.09"
06-Nov-2023,10:00,"7,858.80",+6.55,+0.08%,"7,852.64","7,850.37","7,864.37"
06-Nov-2023,09:55,"7,852.25",+3.29,+0.04%,"7,849.97","7,847.00","7,856.91"
06-Nov-2023,09:50,"7,848.96",-6.32,-0.08%,"7,851.98","7,846.09","7,864.01"
06-Nov-2023,09:45,"7,855.28",-11.90,-0.15%,"7,862.85","7,851.16","7,863.24"
06-Nov-2023,09:40,"7,867.18",+28.60,+0.36%,"7,837.49","7,828.72","7,867.18"
06-Nov-2023,09:35,"7,838.58",+33.72,+0.43%,"7,804.86","7,804.86","7,838.97"
03-Nov-2023,16:05,"7,804.86",-3.50,-0.04%,"7,804.62","7,804.62","7,804.86"
03-Nov-2023,16:00,"7,808.36",+1.06,+0.01%,"7,805.67","7,803.00","7,808.41"
03-Nov-2023,15:55,"7,807.30",+1.99,+0.03%,"7,805.46","7,803.45","7,810.35"
03-Nov-2023,15:50,"7,805.31",-2.53,-0.03%,"7,808.65","7,803.24","7,808.65"
03-Nov-2023,15:45,"7,807.84",-4.29,-0.05%,"7,812.93","7,807.84","7,813.91"
03-Nov-2023,15:40,"7,812.13",+2.68,+0.03%,"7,808.42","7,806.80","7,813.68"
03-Nov-2023,15:35,"7,809.45",-1.81,-0.02%,"7,812.20","7,805.48","7,812.20"
03-Nov-2023,15:30,"7,811.26",-3.90,-0.05%,"7,815.26","7,809.08","7,815.71"
03-Nov-2023,15:25,"7,815.16",+1.04,+0.01%,"7,812.57","7,810.63","7,816.97"
03-Nov-2023,15:20,"7,814.12",-6.52,-0.08%,"7,820.36","7,813.09","7,820.36"
03-Nov-2023,15:15,"7,820.64",+2.21,+0.03%,"7,817.70","7,812.92","7,821.76"
03-Nov-2023,15:10,"7,818.43",-4.38,-0.06%,"7,823.65","7,818.43","7,827.13"
03-Nov-2023,15:05,"7,822.81",+6.54,+0.08%,"7,816.32","7,815.06","7,822.81"
03-Nov-2023,15:00,"7,816.27",-0.29,-0.00%,"7,816.05","7,812.27","7,817.55"
03-Nov-2023,14:55,"7,816.56",+0.49,+0.01%,"7,815.61","7,812.09","7,816.70"
03-Nov-2023,14:50,"7,816.07",+1.96,+0.03%,"7,812.67","7,811.92","7,816.07"
03-Nov-2023,14:45,"7,814.11",+2.51,+0.03%,"7,810.61","7,810.47","7,815.60"
03-Nov-2023,14:40,"7,811.60",+2.26,+0.03%,"7,809.57","7,806.27","7,811.83"
03-Nov-2023,14:35,"7,809.34",-1.33,-0.02%,"7,811.78","7,804.65","7,811.78"
03-Nov-2023,14:30,"7,810.67",+8.16,+0.10%,"7,802.77","7,800.07","7,810.67"
03-Nov-2023,14:25,"7,802.51",+0.18,+0.00%,"7,803.57","7,802.31","7,807.29"
03-Nov-2023,14:20,"7,802.33",-0.16,-0.00%,"7,801.34","7,801.34","7,804.98"
03-Nov-2023,14:15,"7,802.49",+7.02,+0.09%,"7,795.71","7,795.29","7,803.11"
03-Nov-2023,14:10,"7,795.47",-0.65,-0.01%,"7,796.30","7,789.24","7,797.20"
03-Nov-2023,14:05,"7,796.12",-3.40,-0.04%,"7,800.05","7,795.31","7,800.05"
03-Nov-2023,14:00,"7,799.52",+6.40,+0.08%,"7,795.17","7,795.17","7,805.69"
03-Nov-2023,13:55,"7,793.12",+1.81,+0.02%,"7,791.10","7,789.10","7,793.24"
03-Nov-2023,13:50,"7,791.31",+7.28,+0.09%,"7,784.42","7,784.42","7,791.56"
03-Nov-2023,13:45,"7,784.03",-7.75,-0.10%,"7,792.42","7,783.05","7,793.19"
03-Nov-2023,13:40,"7,791.78",-2.14,-0.03%,"7,795.02","7,791.24","7,795.02"
03-Nov-2023,13:35,"7,793.92",+7.33,+0.09%,"7,789.38","7,789.38","7,796.13"
03-Nov-2023,13:30,"7,786.59",+1.28,+0.02%,"7,783.90","7,783.20","7,787.77"
03-Nov-2023,13:25,"7,785.31",-8.03,-0.10%,"7,792.82","7,784.47","7,793.45"
03-Nov-2023,13:20,"7,793.34",-0.03,-0.00%,"7,792.44","7,790.68","7,798.42"
03-Nov-2023,13:15,"7,793.37",-5.08,-0.07%,"7,797.74","7,791.99","7,799.36"
03-Nov-2023,13:10,"7,798.45",-1.56,-0.02%,"7,801.27","7,798.24","7,804.39"
03-Nov-2023,13:05,"7,800.01",+0.85,+0.01%,"7,798.27","7,794.46","7,802.22"
03-Nov-2023,13:00,"7,799.16",+4.96,+0.06%,"7,792.74","7,792.64","7,799.16"
03-Nov-2023,12:55,"7,794.20",-2.69,-0.03%,"7,795.43","7,794.20","7,799.08"
03-Nov-2023,12:50,"7,796.89",-0.43,-0.01%,"7,797.19","7,793.86","7,798.36"
03-Nov-2023,12:45,"7,797.32",+3.02,+0.04%,"7,796.52","7,794.58","7,798.02"
03-Nov-2023,12:40,"7,794.30",-4.22,-0.05%,"7,798.67","7,793.82","7,798.67"
03-Nov-2023,12:35,"7,798.52",+1.22,+0.02%,"7,794.94","7,794.93","7,800.69"
03-Nov-2023,12:30,"7,797.30",+4.14,+0.05%,"7,792.31","7,791.02","7,798.94"
03-Nov-2023,12:25,"7,793.16",+8.84,+0.11%,"7,785.03","7,782.30","7,793.16"
03-Nov-2023,12:20,"7,784.32",+5.36,+0.07%,"7,778.30","7,778.24","7,787.26"
03-Nov-2023,12:15,"7,778.96",+7.07,+0.09%,"7,774.07","7,772.43","7,779.06"
03-Nov-2023,12:10,"7,771.89",+7.10,+0.09%,"7,765.04","7,764.54","7,773.57"
03-Nov-2023,12:05,"7,764.79",-4.94,-0.06%,"7,767.61","7,763.34","7,769.22"
03-Nov-2023,12:00,"7,769.73",+0.50,+0.01%,"7,767.25","7,766.24","7,774.87"
03-Nov-2023,11:55,"7,769.23",+0.39,+0.01%,"7,768.81","7,768.81","7,772.79"
03-Nov-2023,11:50,"7,768.84",+5.31,+0.07%,"7,764.76","7,762.16","7,768.84"
03-Nov-2023,11:45,"7,763.53",-0.63,-0.01%,"7,764.62","7,759.00","7,766.18"
03-Nov-2023,11:40,"7,764.16",-1.83,-0.02%,"7,766.33","7,763.00","7,768.81"
03-Nov-2023,11:35,"7,765.99",+15.45,+0.20%,"7,750.33","7,750.33","7,765.99"
03-Nov-2023,11:30,"7,750.54",-3.28,-0.04%,"7,753.08","7,750.54","7,754.84"
03-Nov-2023,11:25,"7,753.82",+2.15,+0.03%,"7,750.04","7,746.00","7,755.15"
03-Nov-2023,11:20,"7,751.67",-0.29,-0.00%,"7,752.44","7,749.41","7,753.54"
03-Nov-2023,11:15,"7,751.96",+2.62,+0.03%,"7,749.94","7,743.00","7,756.22"
03-Nov-2023,11:10,"7,749.34",-11.18,-0.14%,"7,761.80","7,749.26","7,763.19"
03-Nov-2023,11:05,"7,760.52",-0.47,-0.01%,"7,760.98","7,759.82","7,765.42"
03-Nov-2023,11:00,"7,760.99",+22.19,+0.29%,"7,741.80","7,741.80","7,760.99"
03-Nov-2023,10:55,"7,738.80",-12.70,-0.16%,"7,752.91","7,738.80","7,754.61"
03-Nov-2023,10:50,"7,751.50",+9.26,+0.12%,"7,741.63","7,741.29","7,758.86"
03-Nov-2023,10:45,"7,742.24",-10.60,-0.14%,"7,750.23","7,741.20","7,754.73"
03-Nov-2023,10:40,"7,752.84",+22.50,+0.29%,"7,730.29","7,730.29","7,754.79"
03-Nov-2023,10:35,"7,730.34",+1.96,+0.03%,"7,730.41","7,730.34","7,746.23"
03-Nov-2023,10:30,"7,728.38",-13.59,-0.18%,"7,739.76","7,722.90","7,741.91"
03-Nov-2023,10:25,"7,741.97",-10.60,-0.14%,"7,753.28","7,738.76","7,753.28"
03-Nov-2023,10:20,"7,752.57",+13.16,+0.17%,"7,736.07","7,730.99","7,753.70"
03-Nov-2023,10:15,"7,739.41",+0.38,+0.00%,"7,738.07","7,736.54","7,742.32"
03-Nov-2023,10:10,"7,739.03",-3.84,-0.05%,"7,742.27","7,736.73","7,748.81"
03-Nov-2023,10:05,"7,742.87",-13.25,-0.17%,"7,753.53","7,742.87","7,765.86"
03-Nov-2023,10:00,"7,756.12",+0.70,+0.01%,"7,755.93","7,755.60","7,767.06"
03-Nov-2023,09:55,"7,755.42",+1.97,+0.03%,"7,754.92","7,747.18","7,761.29"
03-Nov-2023,09:50,"7,753.45",+20.36,+0.26%,"7,736.97","7,736.97","7,761.75"
03-Nov-2023,09:45,"7,733.09",+30.65,+0.40%,"7,699.71","7,699.71","7,733.80"
03-Nov-2023,09:40,"7,702.44",-23.81,-0.31%,"7,722.48","7,702.44","7,725.52"
03-Nov-2023,09:35,"7,726.25",+3.03,+0.04%,"7,723.22","7,700.19","7,730.95"
02-Nov-2023,16:05,"7,723.22",-1.42,-0.02%,"7,723.24","7,723.22","7,723.24"
02-Nov-2023,16:00,"7,724.64",-3.91,-0.05%,"7,728.77","7,720.70","7,728.77"
02-Nov-2023,15:55,"7,728.55",+2.51,+0.03%,"7,724.55","7,721.40","7,728.55"
02-Nov-2023,15:50,"7,726.04",+6.92,+0.09%,"7,719.40","7,719.11","7,726.65"
02-Nov-2023,15:45,"7,719.12",-9.49,-0.12%,"7,728.93","7,719.12","7,730.03"
02-Nov-2023,15:40,"7,728.61",+6.65,+0.09%,"7,722.00","7,722.00","7,728.61"
02-Nov-2023,15:35,"7,721.96",-0.76,-0.01%,"7,721.44","7,720.30","7,725.02"
02-Nov-2023,15:30,"7,722.72",-1.31,-0.02%,"7,724.96","7,722.67","7,726.59"
02-Nov-2023,15:25,"7,724.03",-3.80,-0.05%,"7,728.99","7,724.03","7,728.99"
02-Nov-2023,15:20,"7,727.83",+0.70,+0.01%,"7,727.21","7,725.22","7,729.37"
02-Nov-2023,15:15,"7,727.13",+3.42,+0.04%,"7,723.58","7,723.46","7,727.52"
02-Nov-2023,15:10,"7,723.71",+3.98,+0.05%,"7,719.23","7,718.16","7,724.40"
02-Nov-2023,15:05,"7,719.73",-2.18,-0.03%,"7,721.93","7,716.65","7,721.93"
02-Nov-2023,15:00,"7,721.91",+2.48,+0.03%,"7,719.60","7,718.26","7,722.45"
02-Nov-2023,14:55,"7,719.43",+1.68,+0.02%,"7,718.47","7,715.26","7,719.79"
02-Nov-2023,14:50,"7,717.75",-3.22,-0.04%,"7,721.37","7,717.12","7,722.74"
02-Nov-2023,14:45,"7,720.97",+4.78,+0.06%,"7,716.67","7,716.67","7,722.83"
02-Nov-2023,14:40,"7,716.19",+0.98,+0.01%,"7,714.83","7,714.83","7,719.07"
02-Nov-2023,14:35,"7,715.21",-1.04,-0.01%,"7,716.29","7,712.71","7,716.91"
02-Nov-2023,14:30,"7,716.25",+0.43,+0.01%,"7,717.18","7,714.73","7,717.18"
02-Nov-2023,14:25,"7,715.82",+1.78,+0.02%,"7,714.88","7,712.42","7,717.40"
